,Person,SeasonNr,EpisodeID,EpisodeTitle,Scene,ScreenLine
9889,ROBB,3,27,the bear and the maiden fair,"ROBB AND TALISA'S CHAMBERS, LATER", Does she know her daughter's a queen?
9890,TALISA,3,27,the bear and the maiden fair,"ROBB AND TALISA'S CHAMBERS, LATER", Not yet.
9891,ROBB,3,27,the bear and the maiden fair,"ROBB AND TALISA'S CHAMBERS, LATER"," That will be a surprise, I expect."
9892,TALISA,3,27,the bear and the maiden fair,"ROBB AND TALISA'S CHAMBERS, LATER", Many surprises for her.
9893,ROBB,3,27,the bear and the maiden fair,"ROBB AND TALISA'S CHAMBERS, LATER", How am I supposed to sit here planning a war when you're over there looking like that?
9894,TALISA,3,27,the bear and the maiden fair,"ROBB AND TALISA'S CHAMBERS, LATER", Will you come with me one day to Volantis? When all this is over?
9895,ROBB,3,27,the bear and the maiden fair,"ROBB AND TALISA'S CHAMBERS, LATER", I will.
9896,TALISA,3,27,the bear and the maiden fair,"ROBB AND TALISA'S CHAMBERS, LATER", I promise. I know she'd love to meet you. And her grandchild.
9897,ROBB,3,27,the bear and the maiden fair,"ROBB AND TALISA'S CHAMBERS, LATER"," What, now? Are you certain?"
9898,TALISA,3,27,the bear and the maiden fair,"ROBB AND TALISA'S CHAMBERS, LATER",  Are you angry with me?
9899,ROBB,3,27,the bear and the maiden fair,"ROBB AND TALISA'S CHAMBERS, LATER",  Angry? You're my queen.
9900,TALISA,3,27,the bear and the maiden fair,"ROBB AND TALISA'S CHAMBERS, LATER", And I have your little prince or princess inside me.
9901,ROBB,3,27,the bear and the maiden fair,"ROBB AND TALISA'S CHAMBERS, LATER", Maybe one of each.
9902,TALISA,3,27,the bear and the maiden fair,"ROBB AND TALISA'S CHAMBERS, LATER", Don't get greedy.
9903,TALISA,3,27,the bear and the maiden fair,"ROBB AND TALISA'S CHAMBERS, LATER", Can you leave the war for one night?
9904,ROBB,3,27,the bear and the maiden fair,"ROBB AND TALISA'S CHAMBERS, LATER", I love you. Do you hear me? I love you.
9905,TORMUND,3,27,the bear and the maiden fair,"RIVERRUN, ENCAMPMENT", Most men fuck like dogs.
9906,TORMUND,3,27,the bear and the maiden fair,"RIVERRUN, ENCAMPMENT"," No grace, no skill. A few dozen thrusts and done. You need to be patient. Give her time. Your cock shouldn't go near her till she's slick as a baby seal. And then you go inside, but slowly. Don't jam it in like you're spearing a pig. (laughs) Come on! Hey, come on."
9907,ORELL,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER"," You think he loves you, is that it? What did he tell you? He's gonna make you his lady and live with you in some castle?"
9908,YGRITTE,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER","  No, he didn't tell me anything. He barely talks."
9909,ORELL,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER"," I've seen you two whispering in the night, giggling like a pair of girls."
9910,YGRITTE,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER"," What, you're jealous?"
9911,ORELL,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER",  Of course I'm jealous. You should be with one of your own.
9912,YGRITTE,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER", And you're one of my own? I've never heard a kind word from your mouth.
9913,ORELL,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER", You would if you were mine. I'd tell you that you're beautiful and fierce and wild. I'd be good to you. You love him?
9914,YGRITTE,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER", (nods)
9915,ORELL,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER",  'Cause he's pretty?  Is that it? You like his pretty hair and his pretty eyes? You think pretty is gonna make you happy?
9916,YGRITTE,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER", Don't touch me.
9917,ORELL,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER", You won't love him so much when you find out what he really is.
9918,SANSA,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER"," Growing up at Winterfell, all I ever wanted was to escape, to come here to the capital. See the southern knights and their painted armor and King's Landing after dark- all the candles burning in all those windows. I'm stupid. A stupid little girl with stupid dreams who never learns."
9919,MARGAERY,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER", Come on. Come walk with me.
9920,MARGAERY,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER"," I remember the first time I saw you in the throne room. I'd never seen anyone who looked so unhappy. I want very much for you to be happy, Sansa, and so does my grandmother."
9921,MARGAERY,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER", You would have been happy at Highgarden. But women in our position must make the best of our circumstances.
9922,SANSA,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER", How do I make the best of my circumstances? I have to marry him.
9923,MARGAERY,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER", Has Lord Tyrion mistreated you?
9924,SANSA,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER", No.
9925,MARGAERY,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER", Has he been kind to you?
9926,SANSA,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER", He's tried.
9927,MARGAERY,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER"," You don't want him, though."
9928,SANSA,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER", He's a Lannister.
9929,MARGAERY,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER"," Far from the worst Lannister, wouldn't you say?"
9930,SANSA,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER",  I'm sorry. Here I am complaining to you.
9931,MARGAERY,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER"," My son will be king Sons learn from their mothers. I plan to teach mine a great deal. And your son, if I'm not mistaken, your son might be the Lord of Casterly Rock and the North someday. What?"
9932,SANSA,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER",  My son with him. I'll have to- we'll have to-
9933,MARGAERY,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER", If it's the pain you're worried about-
9934,SANSA,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER", I'm not afraid of the pain. Not after what Joffrey's done to me.
9935,MARGAERY,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER"," What is it, then? He's rather good-looking even with the scar. Especially with the scar."
9936,SANSA,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER", He's a dwarf. And Loras- Loras.
9937,MARGAERY,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER"," Some women like tall men. Some like short men. Some like hairy men. Some like bald men. Gentle men, rough men, ugly men, pretty men, pretty girls. Most women don't know what they like until they've tried it. And, sadly, so many of us get to try so little before we're old and gray. Tyrion may surprise you. From what I've heard, he's quite experienced."
9938,SANSA,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER", And that's a good thing?
9939,MARGAERY,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER","  It can be. We're very complicated, you know. Pleasing us takes practice."
9940,SANSA,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER", How do you know all this? Did your mother teach you?
9941,MARGAERY,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER"," Yes, sweet girl. My mother taught me."
9942,TYRION,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER", She's a child.
9943,BRONN,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER", She's a foot taller than you.
9944,TYRION,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER", A tall child.
9945,BRONN,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER", What's the youngest you've ever had?
9946,TYRION,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER", Not that young.
9947,BRONN,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER", How much older?
9948,TYRION,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER", Older.
9949,BRONN,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER"," You're a lord, she's a lady. And a beauty at that. I don't see the problem."
9950,TYRION,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER", Shae isn't going to like it.
9951,BRONN,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER", Shae is a whore. Are you gonna marry her? Eh? How did marrying a whore work out for you the first time?
9952,TYRION,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER", I should never have told you about that.
9953,BRONN,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER"," You want Shae, keep her. Wed one and bed the other. All you have to do is get a son in the Stark girl. He'll be Lord of Winterfell one day. You can rule the North in his name. You'll have two women and a whole kingdom of your own."
9954,TYRION,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER", Two women to despise me and a whole kingdom to join them.
9955,BRONN,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER"," You waste time trying to get people to love you, you'll end up the most popular dead man in town. (chuckles) You want to fuck that Stark girl. You just don't want to admit it."
9956,TYRION,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER", I don't pay you to put evil notions in my head. The ones already there don't need company.
9957,BRONN,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER", You pay me to kill people who bother you. Evil notions come free.
9958,TYWIN,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER", Your Grace.
9959,JOFFREY,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER", Grandfather.
9960,TYWIN,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER", You wanted to speak to me?
9961,JOFFREY,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER", Yes. I'd like a report on the meetings of my small council.
9962,TYWIN,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER"," You're welcome to attend the meetings of your small council, Your Grace. Any or all of them."
9963,JOFFREY,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER", I've been very busy. Many important matters require a king's attention.
9964,TYWIN,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER", Of course.
9965,JOFFREY,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER", You've been holding the council meetings in the Tower of the Hand instead of the small council chamber.
9966,TYWIN,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER"," I have, yes."
9967,JOFFREY,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER", May I ask why?
9968,TYWIN,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER"," The Tower of the Hand is where I work. To walk from there to here would take time, time I could otherwise spend productively."
9969,JOFFREY,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER"," So if I wanted to attend a council meeting, I would now have to climb all the stairs in the Tower of the Hand?"
9970,TYWIN,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER",  We could arrange to have you carried.
9971,JOFFREY,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER", Tell me about the Targaryen girl in the east and her dragons.
9972,TYWIN,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER", Where did you hear about this?
9973,JOFFREY,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER", Is it true?
9974,TYWIN,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER", Apparently so.
9975,JOFFREY,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER", Don't you think we ought to do something about it?
9976,TYWIN,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER"," When I was Hand of the King under your father's predecessor, the skulls of all the Targaryen dragons were kept in this room. The skull of the last of them was right here. It was the size of an apple."
9977,JOFFREY,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER", And the biggest was the size of a carriage.
9978,TYWIN,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER"," Yes, and the creature to whom it belonged died 300 years ago. Curiosities on the far side of the world are no threat to us."
9979,JOFFREY,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER", But how do we know these dragons are just curiosities and not the beasts that brought the whole world to heel?
9980,TYWIN,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER", Because we have been told as much by the many experts who serve the realm by counseling the king on matters about which he knows nothing.
9981,JOFFREY,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER", But I haven't been counseled.
9982,TYWIN,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER", You are being counseled at this very moment.
9983,JOFFREY,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER", I should be consulted about such things.
9984,TYWIN,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER"," From now on, I will see to it that you are appropriately consulted on important matters whenever necessary. Your Grace."
9985,JORAH,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER", Yunkai. The Yellow City.
9986,BARRISTAN,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER"," The Yunkish train bed slaves, not soldiers. We can defeat them."
9987,JORAH,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER"," On the field, with ease. But they won't meet us on the field. They have provisions, patience, and strong walls. If they're wise, they'll hide behind those walls and chip away at us, man by man."
9988,DAENERYS,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER", I don't want half my army killed before I've crossed the Narrow Sea.
9989,JORAH,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER"," We don't need Yunkai, khaleesi. Taking this city will not bring you any closer to Westeros or the Iron Throne."
9990,DAENERYS,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER", How many slaves are there in Yunkai?
9991,JORAH,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER", Two hundred thousand if not more.
9992,DAENERYS,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER", Then we have Two hundred thousand reasons to take the city.
9993,DAENERYS,3,27,the bear and the maiden fair,"THE NORTH, WOODS, LATER"," (speaks Valyrian) Send a man to the city gates. Tell the slavers I will receive them here, and accept their surrender. Otherwise, Yunkai will suffer the same fate as Astapor."
9994,MISSANDEI,3,27,the bear and the maiden fair,ROAD TO YUNKAI," Now comes the noble Razdal mo Eraz of that ancient and honorable house, master of men and speaker to savages, to offer terms of peace."
9995,MISSANDEI,3,27,the bear and the maiden fair,ROAD TO YUNKAI," Noble lord, you are in the presence of Daenerys Stormborn of House Targaryen, Queen of the Andals and the First Men, Khaleesi of the Great Grass Sea, Breaker of Chains, and Mother of Dragons."
9996,DAENERYS,3,27,the bear and the maiden fair,ROAD TO YUNKAI, You may approach. Sit.
9997,MISSANDEI,3,27,the bear and the maiden fair,ROAD TO YUNKAI, Will the noble lord take refreshment?
9998,RADZAL MO ERAZ,3,27,the bear and the maiden fair,ROAD TO YUNKAI, (nods)
9999,RADZAL MO ERAZ,3,27,the bear and the maiden fair,ROAD TO YUNKAI," Ancient and glorious is Yunkai. Our empire was old before dragons stirred in old Valyria. Many an army has broken against our walls. You shall find no easy conquest here, khaleesi."
10000,DAENERYS,3,27,the bear and the maiden fair,ROAD TO YUNKAI, Good. My Unsullied need practice. I was told to blood them early.
10001,RADZAL MO ERAZ,3,27,the bear and the maiden fair,ROAD TO YUNKAI," If blood is your desire, blood shall flow. But why? 'Tis true you have committed savageries in Astapor. But the Yunkai are a forgiving and generous people."
10002,RADZAL MO ERAZ,3,27,the bear and the maiden fair,ROAD TO YUNKAI, The wise masters of Yunkai have sent a gift for the silver queen.
10003,RADZAL MO ERAZ,3,27,the bear and the maiden fair,ROAD TO YUNKAI, There is far more than this awaiting you on the deck of your ship.
10004,DAENERYS,3,27,the bear and the maiden fair,ROAD TO YUNKAI, My ship?
10005,RADZAL MO ERAZ,3,27,the bear and the maiden fair,ROAD TO YUNKAI," Yes, khaleesi. As I said, we are a generous people. You shall have as many ships as you require."
10006,DAENERYS,3,27,the bear and the maiden fair,ROAD TO YUNKAI, And what do you ask in return?
10007,RADZAL MO ERAZ,3,27,the bear and the maiden fair,ROAD TO YUNKAI,  All we ask is that you make use of these ships. Sail them back to Westeros where you belong and leave us to conduct our affairs in peace.
10008,DAENERYS,3,27,the bear and the maiden fair,ROAD TO YUNKAI, I have a gift for you as well. Your life.
10009,RADZAL MO ERAZ,3,27,the bear and the maiden fair,ROAD TO YUNKAI, My life?
10010,DAENERYS,3,27,the bear and the maiden fair,ROAD TO YUNKAI," And the lives of your wise masters. But I also want something in return. You will release every slave in Yunkai. Every man, woman, and child shall be given as much food, clothing, and property as they can carry as payment for their years of servitude. Reject this gift, and I shall show you no mercy."
10011,RADZAL MO ERAZ,3,27,the bear and the maiden fair,ROAD TO YUNKAI," You are mad. We are not Astapor or Qarth. We are Yunkai and we have powerful friends. Friends who would take great pleasure in destroying you. Those who survive, we shall enslave once more. Perhaps we'll make a slave of you as well."
10012,RADZAL MO ERAZ,3,27,the bear and the maiden fair,ROAD TO YUNKAI, You swore me safe conduct.
10013,DAENERYS,3,27,the bear and the maiden fair,ROAD TO YUNKAI," I did, but my dragons made no promises. And you threatened their mother."
10014,RADZAL MO ERAZ,3,27,the bear and the maiden fair,ROAD TO YUNKAI, Take the gold.
10015,DAENERYS,3,27,the bear and the maiden fair,ROAD TO YUNKAI," My gold. You gave it to me, remember? And I shall put it to good use. You'd be wise to do the same with my gift to you. Now get out."
10016,RADZAL MO ERAZ,3,27,the bear and the maiden fair,ROAD TO YUNKAI, (speaks Valerian)
10017,BARRISTAN,3,27,the bear and the maiden fair,ROAD TO YUNKAI, The Yunkish are a proud people. They will not bend.
10018,DAENERYS,3,27,the bear and the maiden fair,ROAD TO YUNKAI, And what happens to things that don't bend? He said he had powerful friends. Who was he talking about?
10019,JORAH,3,27,the bear and the maiden fair,ROAD TO YUNKAI, I don't know.
10020,DAENERYS,3,27,the bear and the maiden fair,ROAD TO YUNKAI, Find out.
10021,SHAE,3,27,the bear and the maiden fair,ROAD TO YUNKAI, Chains?
10022,TYRION,3,27,the bear and the maiden fair,ROAD TO YUNKAI, Solid gold from the mines outside Lannisport. Smithed in Casterly Rock.
10023,SHAE,3,27,the bear and the maiden fair,ROAD TO YUNKAI, Golden chains.
10024,TYRION,3,27,the bear and the maiden fair,ROAD TO YUNKAI, You could buy a ship with these.
10025,SHAE,3,27,the bear and the maiden fair,ROAD TO YUNKAI, Do I need a ship?
10026,TYRION,3,27,the bear and the maiden fair,ROAD TO YUNKAI, What?
10027,SHAE,3,27,the bear and the maiden fair,ROAD TO YUNKAI, Am I going somewhere?
10028,TYRION,3,27,the bear and the maiden fair,ROAD TO YUNKAI, Of course you're not going anywhere.
10029,SHAE,3,27,the bear and the maiden fair,ROAD TO YUNKAI," So, am I invited to your wedding?"
10030,TYRION,3,27,the bear and the maiden fair,ROAD TO YUNKAI, I didn't ask for this marriage. I didn't want it.
10031,SHAE,3,27,the bear and the maiden fair,ROAD TO YUNKAI, No? She's a beautiful girl. You said so yourself.
10032,TYRION,3,27,the bear and the maiden fair,ROAD TO YUNKAI," That doesn't mean that- this is duty, not desire."
10033,SHAE,3,27,the bear and the maiden fair,ROAD TO YUNKAI, Is that what you will tell yourself when you fuck her?
10034,TYRION,3,27,the bear and the maiden fair,ROAD TO YUNKAI,  I don't have a choice. My father-
10035,SHAE,3,27,the bear and the maiden fair,ROAD TO YUNKAI, Does not rule the world. We can still go across the Narrow Sea.
10036,TYRION,3,27,the bear and the maiden fair,ROAD TO YUNKAI, What would I do there? Juggle? I am a Lannister of Casterly Rock.
10037,SHAE,3,27,the bear and the maiden fair,ROAD TO YUNKAI, And I'm Shae the funny whore.
10038,TYRION,3,27,the bear and the maiden fair,ROAD TO YUNKAI, My feelings for you have not changed. I will marry Sansa Stark and do my duty by her.
10039,SHAE,3,27,the bear and the maiden fair,ROAD TO YUNKAI, While I empty her chamber pot and lick your cock when you're bored?
10040,TYRION,3,27,the bear and the maiden fair,ROAD TO YUNKAI, I swear to you it will not be like that.
10041,SHAE,3,27,the bear and the maiden fair,ROAD TO YUNKAI, No? What will it be like?
10042,TYRION,3,27,the bear and the maiden fair,ROAD TO YUNKAI," I will buy you a good home somewhere in the city. You will have fine clothes, guards to keep you safe, servants. Any children we might have will be well provided for."
10043,SHAE,3,27,the bear and the maiden fair,ROAD TO YUNKAI, Children? You think I want children who can never see their father? Who would be killed in their sleep if their grandfather found out about them?
10044,TYRION,3,27,the bear and the maiden fair,ROAD TO YUNKAI,"  Listen. Listen to me, my lady."
10045,SHAE,3,27,the bear and the maiden fair,ROAD TO YUNKAI, I'm not your lady.
10046,TYRION,3,27,the bear and the maiden fair,ROAD TO YUNKAI, You are. You'll always be my lady.
10047,SHAE,3,27,the bear and the maiden fair,ROAD TO YUNKAI," I'm your whore. And when you are tired of fucking me, I will be nothing."
10048,GENDRY,3,27,the bear and the maiden fair,ROAD TO YUNKAI, What happened?
10049,MELISANDRE,3,27,the bear and the maiden fair,ROAD TO YUNKAI, Wildfire. I should have been here.
10050,GENDRY,3,27,the bear and the maiden fair,ROAD TO YUNKAI," After all the running and fighting, here I am, back where I started."
10051,MELISANDRE,3,27,the bear and the maiden fair,ROAD TO YUNKAI, Do you miss it?
10052,GENDRY,3,27,the bear and the maiden fair,ROAD TO YUNKAI, King's Landing?
10053,MELISANDRE,3,27,the bear and the maiden fair,ROAD TO YUNKAI, Your father's house.
10054,GENDRY,3,27,the bear and the maiden fair,ROAD TO YUNKAI, Never had a father. Never wanted one.
10055,MELISANDRE,3,27,the bear and the maiden fair,ROAD TO YUNKAI, Haven't you ever wondered where your strength came from? Your talent for fighting?
10056,GENDRY,3,27,the bear and the maiden fair,ROAD TO YUNKAI, I'm lowborn. As low as can be. My mother was a tavern wench.
10057,MELISANDRE,3,27,the bear and the maiden fair,ROAD TO YUNKAI," Mine was a slave. So was I. Bought and sold, scourged and branded, until the Lord of Light reached down, took me in his hand and raised me up."
10058,GENDRY,3,27,the bear and the maiden fair,ROAD TO YUNKAI, I was born in Flea Bottom.
10059,MELISANDRE,3,27,the bear and the maiden fair,ROAD TO YUNKAI, Your blood is noble.
10060,GENDRY,3,27,the bear and the maiden fair,ROAD TO YUNKAI," Are you saying my father, he was some lord or-"
10061,MELISANDRE,3,27,the bear and the maiden fair,ROAD TO YUNKAI, There. Your father's house.
10062,GENDRY,3,27,the bear and the maiden fair,ROAD TO YUNKAI, I'm just a bastard.
10063,MELISANDRE,3,27,the bear and the maiden fair,ROAD TO YUNKAI," The bastard of Robert of the House Baratheon, First of His Name, King of the Andals and the First Men. Why do you think the gold cloaks wanted you? There is power in a king's blood."
10064,BERIC,3,27,the bear and the maiden fair,ROAD TO YUNKAI," Come sit by the fire, child."
10065,THOROS,3,27,the bear and the maiden fair,ROAD TO YUNKAI," Not talking, eh? That's a first."
10066,ARYA,3,27,the bear and the maiden fair,ROAD TO YUNKAI, I don't talk to traitors.
10067,BERIC,3,27,the bear and the maiden fair,ROAD TO YUNKAI, I didn't like giving up the boy.
10068,ARYA,3,27,the bear and the maiden fair,ROAD TO YUNKAI, But you did. You took the gold and you gave him up.
10069,BERIC,3,27,the bear and the maiden fair,ROAD TO YUNKAI," The Red God is the one true god. You've seen his power. When he commands, we obey."
10070,ARYA,3,27,the bear and the maiden fair,ROAD TO YUNKAI, He's not my one true god.
10071,BERIC,3,27,the bear and the maiden fair,ROAD TO YUNKAI, No? Who's yours?
10072,ARYA,3,27,the bear and the maiden fair,ROAD TO YUNKAI, Death.
10073,ANGUY,3,27,the bear and the maiden fair,ROAD TO YUNKAI, Spotted a Lannister raiding party.
10074,BERIC,3,27,the bear and the maiden fair,ROAD TO YUNKAI, How many?
10075,ANGUY,3,27,the bear and the maiden fair,ROAD TO YUNKAI, No more than twenty.
10076,BERIC,3,27,the bear and the maiden fair,ROAD TO YUNKAI, How far?
10077,ANGUY,3,27,the bear and the maiden fair,ROAD TO YUNKAI, Less than a day's ride south.
10078,BERIC,3,27,the bear and the maiden fair,ROAD TO YUNKAI, (nods)
10079,THOROS,3,27,the bear and the maiden fair,ROAD TO YUNKAI," What do you say, boys? Time for a lion hunt?"
10080,MEN,3,27,the bear and the maiden fair,ROAD TO YUNKAI, Yeah!
10081,ARYA,3,27,the bear and the maiden fair,ROAD TO YUNKAI, But what about Riverrun? It's not south. It's west of here.
10082,THOROS,3,27,the bear and the maiden fair,ROAD TO YUNKAI, It will still be west of here two days from now.
10083,ARYA,3,27,the bear and the maiden fair,ROAD TO YUNKAI, You swore.
10084,BERIC,3,27,the bear and the maiden fair,ROAD TO YUNKAI," To take you home, and I will. But we need to do this first."
10085,ARYA,3,27,the bear and the maiden fair,ROAD TO YUNKAI, Why? So you can steal their gold?
10086,BERIC,3,27,the bear and the maiden fair,ROAD TO YUNKAI," I swear to you, this isn't-"
10087,ARYA,3,27,the bear and the maiden fair,ROAD TO YUNKAI," I don't care what you swear because you're a liar. You lied to Gendry, you lied to me. You'll lie to anyone. I hope the Lannisters kill you all."
10088,BERIC,3,27,the bear and the maiden fair,ROAD TO YUNKAI," One day you'll understand, but now-"
10089,BERIC,3,27,the bear and the maiden fair,ROAD TO YUNKAI," Anguy, bring her back."
10090,MAN,3,27,the bear and the maiden fair,ROAD TO YUNKAI," Come back, girl!"
10091,THE HOUND,3,27,the bear and the maiden fair,"RIVERLANDS, WOODS, NIGHT"," Kick all you like, wolf girl. Won't do you no good."
10092,BRIENNE,3,27,the bear and the maiden fair,"RIVERLANDS, WOODS, NIGHT", I thought you were gone.
10093,JAIME,3,27,the bear and the maiden fair,"RIVERLANDS, WOODS, NIGHT", Tomorrow.
10094,BRIENNE,3,27,the bear and the maiden fair,"RIVERLANDS, WOODS, NIGHT", Have they told you what they plan to do with me?
10095,JAIME,3,27,the bear and the maiden fair,"RIVERLANDS, WOODS, NIGHT",  Lord Bolton's traveling tomorrow as well. He's going to the Twins for Edmure Tully's wedding. You're to remain here.
10096,BRIENNE,3,27,the bear and the maiden fair,"RIVERLANDS, WOODS, NIGHT", With Locke?
10097,JAIME,3,27,the bear and the maiden fair,"RIVERLANDS, WOODS, NIGHT", I owe you a debt.
10098,BRIENNE,3,27,the bear and the maiden fair,"RIVERLANDS, WOODS, NIGHT"," When Catelyn Stark released you, we both made a promise to her. Now it's your promise. You gave your word. Keep it and consider the debt paid."
10099,JAIME,3,27,the bear and the maiden fair,"RIVERLANDS, WOODS, NIGHT", (nods) I will return the Stark girls to their mother. I swear it.
10100,BRIENNE,3,27,the bear and the maiden fair,"RIVERLANDS, WOODS, NIGHT"," Good-bye, Ser Jaime."
10101,QYBURN,3,27,the bear and the maiden fair,"RIVERLANDS, WOODS, NIGHT", Here. Let me.
10102,QYBURN,3,27,the bear and the maiden fair,"RIVERLANDS, WOODS, NIGHT", It will take time.
10103,JAIME,3,27,the bear and the maiden fair,"RIVERLANDS, WOODS, NIGHT", (nods)
10104,ROOSE BOLTON,3,27,the bear and the maiden fair,"RIVERLANDS, WOODS, NIGHT", Qyburn hopes your father will force the Citadel to give him back his chain.
10105,JAIME,3,27,the bear and the maiden fair,"RIVERLANDS, WOODS, NIGHT", My father will make him Grand Maester if he grows me a new hand.
10106,ROOSE BOLTON,3,27,the bear and the maiden fair,"RIVERLANDS, WOODS, NIGHT"," You will give my regards to Lord Tywin, I trust?"
10107,JAIME,3,27,the bear and the maiden fair,"RIVERLANDS, WOODS, NIGHT", (nods) Tell Robb Stark I'm sorry I couldn't make his uncle's wedding. The Lannisters send their regards.
10108,LOCKE,3,27,the bear and the maiden fair,"RIVERLANDS, WOODS, NIGHT"," Safe journey, Kingslayer. Nothing to say? I liked you better before. I don't remember chopping your balls off, too. And don't you worry about your friend. We'll take good care of her."
10109,MYRANDA,3,27,the bear and the maiden fair,"RIVERLANDS, WOODS, NIGHT", Shh.
10110,THEON,3,27,the bear and the maiden fair,"RIVERLANDS, WOODS, NIGHT", (groans)
10111,VIOLET,3,27,the bear and the maiden fair,"RIVERLANDS, WOODS, NIGHT"," Gentle, my lord. Gentle."
10112,THEON,3,27,the bear and the maiden fair,"RIVERLANDS, WOODS, NIGHT", (coughs)
