,Unnamed: 0,Person,SeasonNr,EpisodeID,EpisodeTitle,Scene,ScreenLine,scene_locations
8990,9485,tyrion lannister,3,25,kissed by fire,TYWIN'S CHAMBERS_1,"It wasn't my best, but-",tyrion's chambers
8991,9486,tywin lannister,3,25,kissed by fire,TYWIN'S CHAMBERS_1,"I bring them into the royal fold and this is how they repay me, by trying to steal the key to the North out from under me.",tyrion's chambers
8992,9487,tyrion lannister,3,25,kissed by fire,TYWIN'S CHAMBERS_1,Sansa is the key to the North? I seem to remember she has an older brother.,tyrion's chambers
8993,9488,tywin lannister,3,25,kissed by fire,TYWIN'S CHAMBERS_1,The Karstarks have marched home. The young wolf has lost half his army. His days are numbered. Theon Greyjoy murdered both his brothers. That makes Sansa Stark the heir to Winterfell. And I am not about to hand her over to the Tyrells.,tyrion's chambers
8994,9489,tyrion lannister,3,25,kissed by fire,TYWIN'S CHAMBERS_1,The Tyrell army is helping us to win this war. Do you really think it's wise to refuse them?,tyrion's chambers
8995,9490,tywin lannister,3,25,kissed by fire,TYWIN'S CHAMBERS_1,There's nothing to refuse. This is a plot. Plots are not public knowledge. And the Tyrells won't carry this one out until after Joffrey's wedding. We need to act first and kill this union in its crib.,tyrion's chambers
8996,9491,tyrion lannister,3,25,kissed by fire,TYWIN'S CHAMBERS_1,And how do we do that?,tyrion's chambers
8997,9492,tywin lannister,3,25,kissed by fire,TYWIN'S CHAMBERS_1,We find Sansa Stark a different husband.,tyrion's chambers
8998,9493,tyrion lannister,3,25,kissed by fire,TYWIN'S CHAMBERS_1,Wonderful.,tyrion's chambers
8999,9494,cersei lannister,3,25,kissed by fire,TYWIN'S CHAMBERS_1,"(amused) Yes, it is.",tyrion's chambers
9000,9495,tyrion lannister,3,25,kissed by fire,TYWIN'S CHAMBERS_1,You can't mean it.,tyrion's chambers
9001,9496,tywin lannister,3,25,kissed by fire,TYWIN'S CHAMBERS_1,I can and I do.,tyrion's chambers
9002,9497,tyrion lannister,3,25,kissed by fire,TYWIN'S CHAMBERS_1,Joffrey has made this poor girl's life miserable since the day he took her father's head. Now she's finally free of him and you give her to me? That's cruel even for you.,tyrion's chambers
9003,9498,tywin lannister,3,25,kissed by fire,TYWIN'S CHAMBERS_1,"Do you intend on mistreating her? The girl's happiness is not my concern, nor should it be yours.",tyrion's chambers
9004,9499,tyrion lannister,3,25,kissed by fire,TYWIN'S CHAMBERS_1,She's a child!,tyrion's chambers
9005,9500,cersei lannister,3,25,kissed by fire,TYWIN'S CHAMBERS_1,"She's flowered, I assure you. She and I have discussed it at length.",tyrion's chambers
9006,9501,tywin lannister,3,25,kissed by fire,TYWIN'S CHAMBERS_1,"There, you see? You will wed her, bed her, and put a child in her. Surely you're capable of that.",tyrion's chambers
9007,9502,tyrion lannister,3,25,kissed by fire,TYWIN'S CHAMBERS_1,And if I refuse?,tyrion's chambers
9008,9503,tywin lannister,3,25,kissed by fire,TYWIN'S CHAMBERS_1,You wanted to be rewarded for your valor in battle. Sansa Stark is a finer reward than you could ever dare hope for. And it is past time you were wed.,tyrion's chambers
9009,9504,tyrion lannister,3,25,kissed by fire,TYWIN'S CHAMBERS_1,I was wed. Or don't you remember?,tyrion's chambers
9010,9505,tywin lannister,3,25,kissed by fire,TYWIN'S CHAMBERS_1,Only too well.,tyrion's chambers
9011,9506,cersei lannister,3,25,kissed by fire,TYWIN'S CHAMBERS_1,You should be thanking the gods for this. This is more than you deserve.,tyrion's chambers
9012,9507,tywin lannister,3,25,kissed by fire,TYWIN'S CHAMBERS_1,Tyrion will do as he's bid. As will you.,tyrion's chambers
9013,9508,cersei lannister,3,25,kissed by fire,TYWIN'S CHAMBERS_1,What do you mean?,tyrion's chambers
9014,9509,tywin lannister,3,25,kissed by fire,TYWIN'S CHAMBERS_1,You'll marry Ser Loras.,tyrion's chambers
9015,9510,cersei lannister,3,25,kissed by fire,TYWIN'S CHAMBERS_1,I will not.,tyrion's chambers
9016,9511,tywin lannister,3,25,kissed by fire,TYWIN'S CHAMBERS_1,"The boy is heir to Highgarden. Tyrion will secure the North, you will secure the Reach.",tyrion's chambers
9017,9512,cersei lannister,3,25,kissed by fire,TYWIN'S CHAMBERS_1,"No, I won't do it.",tyrion's chambers
9018,9513,tywin lannister,3,25,kissed by fire,TYWIN'S CHAMBERS_1,"Yes, you will. You're still fertile. You need to marry again and breed.",tyrion's chambers
9019,9514,cersei lannister,3,25,kissed by fire,TYWIN'S CHAMBERS_1,"I am Queen Regent, not some broodmare.",tyrion's chambers
9020,9515,tywin lannister,3,25,kissed by fire,TYWIN'S CHAMBERS_1,You're my daughter! You will do as I command and you will marry Loras Tyrell and put an end to the disgusting rumors about you once and for all.,tyrion's chambers
9021,9516,cersei lannister,3,25,kissed by fire,TYWIN'S CHAMBERS_1,"Father, don't make me do it again, please.",tyrion's chambers
9022,9517,tywin lannister,3,25,kissed by fire,TYWIN'S CHAMBERS_1,Not another word. My children. You've disgraced the Lannister name for far too long.,tyrion's chambers
9023,9518,shireen baratheon,3,25,kissed by fire,TYWIN'S CHAMBERS_1,"(singing)  It's always summer / Under the sea / I know I know / Oh, oh, oh. / The birds have scales / And the fish take wing / I know I know / Oh, oh, oh. / The rain is dry / and snow falls up / I know, I know / Oh, oh, oh. / The stones crack open / The water burns / The shadows come to dance / My lord / The shadows come to play / The shadows come to dance / My lord / The shadows come to stay.Embed",tyrion's chambers
9024,9519,gilly,3,26,the climb,Unnamed Scene_30,You've got too much wood in there.,
9025,9520,sam,3,26,the climb,Unnamed Scene_30,"But the more wood, the bigger the fire.",
9026,9521,gilly,3,26,the climb,Unnamed Scene_30,It needs to breathe. Take off that big log.,
9027,9522,sam,3,26,the climb,Unnamed Scene_30,Huh. You know your fires.,
9028,9523,gilly,3,26,the climb,Unnamed Scene_30,Someone built your fires for you growing up?,
9029,9524,sam,3,26,the climb,Unnamed Scene_30,"It doesn't get so cold down in the Reach. And there were servants, of course.",
9030,9525,gilly,3,26,the climb,Unnamed Scene_30,I knew you were highborn.,
9031,9526,sam,3,26,the climb,Unnamed Scene_30,"Oh, I found something at the Fist of the First Men. Buried treasure. Thousands of years old. I think.",
9032,9527,gilly,3,26,the climb,Unnamed Scene_30,What does it do?,
9033,9528,sam,3,26,the climb,Unnamed Scene_30,"I'm not sure that it does anything. It's beautiful, though, isn't it?",
9034,9529,gilly,3,26,the climb,Unnamed Scene_30,How much longer?,
9035,9530,sam,3,26,the climb,Unnamed Scene_30,Not so far. A few more days.,
9036,9531,gilly,3,26,the climb,Unnamed Scene_30,Is the Wall as big as they say?,
9037,9532,sam,3,26,the climb,Unnamed Scene_30,Bigger. So big you can't even see the top sometimes. It's hidden in clouds.,
9038,9533,gilly,3,26,the climb,Unnamed Scene_30,You're playing with me.,
9039,9534,sam,3,26,the climb,Unnamed Scene_30,"I'm not. It's seven hundred feet high, all made of ice. On a warm day you can see it weeping. Castle Black is nice enough. They keep a fire burning in the long hall day and night. And Hobb makes venison stew with onions. Very tasty. Sometimes, one of the brothers will sing. Dareon sings best.",
9040,9535,gilly,3,26,the climb,Unnamed Scene_30,Do you sing?,
9041,9536,sam,3,26,the climb,Unnamed Scene_30,"No. No, no, no. Not very well.",
9042,9537,gilly,3,26,the climb,Unnamed Scene_30,Sing me a song.,
9043,9538,sam,3,26,the climb,Unnamed Scene_30,"Oh, all right. Let's see.",
9044,9539,sam,3,26,the climb,Unnamed Scene_30,"Oh ahem. (sings) The father's face is stern and strong / He sits and judges right from wrong / He weighs our lives, the short and long / And loves the little children / The mother gives the gift of life / And watches over every wife / Her gentle smile ends all strife  /And she loves her little children.",
9045,9540,osha,3,26,the climb,"THE NORTH, MORNING_1",That's not how you skin a rabbit.,the north
9046,9541,meera reed,3,26,the climb,"THE NORTH, MORNING_1",I know how to skin a rabbit.,the north
9047,9542,osha,3,26,the climb,"THE NORTH, MORNING_1",Not by the looks of it.,the north
9048,9543,osha,3,26,the climb,"THE NORTH, MORNING_1","You grow up north of the Wall, you learn the proper way to handle game.",the north
9049,9544,meera reed,3,26,the climb,"THE NORTH, MORNING_1",I didn't see any game before I got here.,the north
9050,9545,osha,3,26,the climb,"THE NORTH, MORNING_1","If I had a bow, I could have shot a dozen rabbits.",the north
9051,9546,meera reed,3,26,the climb,"THE NORTH, MORNING_1","Well, I made this bow myself. Guess you don't learn how to do that north of the Wall.",the north
9052,9547,osha,3,26,the climb,"THE NORTH, MORNING_1","You learn how to use your fists, though.",the north
9053,9548,meera reed,3,26,the climb,"THE NORTH, MORNING_1","Oh, you're gonna punch the rabbits to death?",the north
9054,9549,osha,3,26,the climb,"THE NORTH, MORNING_1",I had someone else in mind.,the north
9055,9550,meera reed,3,26,the climb,"THE NORTH, MORNING_1","Well, someone else is sitting right here.",the north
9056,9551,bran stark,3,26,the climb,"THE NORTH, MORNING_1",You're both very good at skinning rabbits.,the north
9057,9552,osha,3,26,the climb,"THE NORTH, MORNING_1",Some of us are just a little better.,the north
9058,9553,meera reed,3,26,the climb,"THE NORTH, MORNING_1","Well, some of us would say thank you when someone else hunts down their breakfast for them. Or don't they teach you to say thank you north of the Wall?",the north
9059,9554,osha,3,26,the climb,"THE NORTH, MORNING_1","You've got a big mouth, girl, and too many teeth.",the north
9060,9555,bran stark,3,26,the climb,"THE NORTH, MORNING_1",Stop it!,the north
9061,9556,hodor,3,26,the climb,"THE NORTH, MORNING_1",Hodor.,the north
9062,9557,bran stark,3,26,the climb,"THE NORTH, MORNING_1",You've been fighting since you met. Just stop it.,the north
9063,9558,osha,3,26,the climb,"THE NORTH, MORNING_1","Lady Reed here's got a stick so far up her ass, it's a wonder her feet touch the ground.",the north
9064,9559,bran stark,3,26,the climb,"THE NORTH, MORNING_1",You've been nasty to her every day. Of course she's nasty back.,the north
9065,9560,osha,3,26,the climb,"THE NORTH, MORNING_1","Me? It's my fault? First time I met her, she put a knife to my throat.",the north
9066,9561,bran stark,3,26,the climb,"THE NORTH, MORNING_1","First time I met you, you held a knife at me. We can't fight each other. We'll never make it to the Wall. I want you both to make peace.",the north
9067,9562,meera reed,3,26,the climb,"THE NORTH, MORNING_1",Your way of skinning rabbits is quicker than mine.,the north
9068,9563,osha,3,26,the climb,"THE NORTH, MORNING_1","I said so, didn't I?",the north
9069,9564,bran stark,3,26,the climb,"THE NORTH, MORNING_1",Osha!,the north
9070,9565,osha,3,26,the climb,"THE NORTH, MORNING_1",You're a good little hunter.,the north
9071,9566,meera reed,3,26,the climb,"THE NORTH, MORNING_1","Thank you. See? Not so hard, is it? Thank you.",the north
9072,9567,osha,3,26,the climb,"THE NORTH, MORNING_1",Don't push me.,the north
9073,9568,meera reed,3,26,the climb,"THE NORTH, MORNING_1",Shh. I'm right here with you.,the north
9074,9569,rickon stark,3,26,the climb,"THE NORTH, MORNING_1",What's happening?,the north
9075,9570,meera reed,3,26,the climb,"THE NORTH, MORNING_1",I'm right here with you.,the north
9076,9571,rickon stark,3,26,the climb,"THE NORTH, MORNING_1",What's wrong with him?,the north
9077,9572,meera reed,3,26,the climb,"THE NORTH, MORNING_1",The visions take their toll.,the north
9078,9573,bran stark,3,26,the climb,"THE NORTH, MORNING_1",He's having one now?,the north
9079,9574,meera reed,3,26,the climb,"THE NORTH, MORNING_1",(nods),the north
9080,9575,jojen reed,3,26,the climb,"THE NORTH, MORNING_1",I saw Jon Snow.,the north
9081,9576,bran stark,3,26,the climb,"THE NORTH, MORNING_1",You saw him? At Castle Black?,the north
9082,9577,jojen reed,3,26,the climb,"THE NORTH, MORNING_1",He was on the wrong side of the Wall surrounded by enemies.,the north
9083,9578,tormund,3,26,the climb,NORTH OF THE WALL_19,Used to be you couldn't find a tree within a mile of the Wall. Crows would come out every morning with axes.,the wall
9084,9579,orell,3,26,the climb,NORTH OF THE WALL_19,(to Jon) Your flock gets smaller every year.,the wall
9085,9580,jon snow,3,26,the climb,NORTH OF THE WALL_19,You ever climbed it before?,the wall
9086,9581,ygritte,3,26,the climb,NORTH OF THE WALL_19,No. But Tormund's done it half a hundred times. You're afraid.,the wall
9087,9582,jon snow,3,26,the climb,NORTH OF THE WALL_19,Aren't you?,the wall
9088,9583,ygritte,3,26,the climb,NORTH OF THE WALL_19,"Aye. It's a long way up and a long way down. But I've waited my whole life to see the world from up there. Here, sit down.",the wall
9089,9584,ygritte,3,26,the climb,NORTH OF THE WALL_19,"I brought a pair for you. They're too big for you, but they're good.",the wall
9090,9585,jon snow,3,26,the climb,NORTH OF THE WALL_19,You kill someone for them?,the wall
9091,9586,ygritte,3,26,the climb,NORTH OF THE WALL_19,"Nah. I didn't kill him, but I bet his balls are still bruised.",the wall
9092,9587,ygritte,3,26,the climb,NORTH OF THE WALL_19,He wasn't good to me the way you're good to me. He didn't do that thing you do with your tongue.,the wall
9093,9588,jon snow,3,26,the climb,NORTH OF THE WALL_19,Can we not talk about that here?,the wall
9094,9589,ygritte,3,26,the climb,NORTH OF THE WALL_19,"'Can we not talk about that here? I'm Jon Snow. I've killed dead men and Qhorin Halfhand, but I'm scared of naked girls.'",the wall
9095,9590,jon snow,3,26,the climb,NORTH OF THE WALL_19,Did I seem scared the other day?,the wall
9096,9591,ygritte,3,26,the climb,NORTH OF THE WALL_19,You were trembling like a leaf.,the wall
9097,9592,jon snow,3,26,the climb,NORTH OF THE WALL_19,Only in the beginning.,the wall
9098,9593,ygritte,3,26,the climb,NORTH OF THE WALL_19,"Only in the beginning. You're a proper lover, Jon Snow. And don't worry. Your secret's safe with me.",the wall
9099,9594,jon snow,3,26,the climb,NORTH OF THE WALL_19,What secret?,the wall
9100,9595,ygritte,3,26,the climb,NORTH OF THE WALL_19,Do you think I'm as dumb as all those girls in silk dresses you knew growing up? You're loyal and you're brave. You didn't stop being a crow the day you walked into Mance Rayder's tent.,the wall
9101,9596,ygritte,3,26,the climb,NORTH OF THE WALL_19,"But I'm your woman now, Jon Snow. You're going to be loyal to your woman. The Night's Watch don't care if you live or die. Mance Rayder don't care if I live or die. We're just soldiers in their armies and there's plenty more to carry on if we go down.",the wall
9102,9597,ygritte,3,26,the climb,NORTH OF THE WALL_19,It's you and me that matters to me and you. Don't ever betray me.,the wall
9103,9598,jon snow,3,26,the climb,NORTH OF THE WALL_19,I won't.,the wall
9104,9599,ygritte,3,26,the climb,NORTH OF THE WALL_19,'Cause I'll cut your pretty cock right off and wear it 'round my neck.,the wall
9105,9600,tormund,3,26,the climb,NORTH OF THE WALL_19,"Sink your metal deep and make sure it holds before taking your next step. And if you fall, don't scream. You don't want that to be the last thing she remembers.",the wall
9106,9601,arya stark,3,26,the climb,"RIVERLANDS, WOODS_1",Joffrey. Cersei. Ilyn Payne.,riverlands
9107,9602,anguy,3,26,the climb,"RIVERLANDS, WOODS_1",You're good. You're not as good as you think you are.,riverlands
9108,9603,arya stark,3,26,the climb,"RIVERLANDS, WOODS_1","Face, tits, balls- I hit 'em right where I wanted to.",riverlands
9109,9604,anguy,3,26,the climb,"RIVERLANDS, WOODS_1","Aye, but you took your sweet time of it. You won't be fighting straw men, little lady. Show me your position.",riverlands
9110,9605,anguy,3,26,the climb,"RIVERLANDS, WOODS_1",Keep your elbow high. You want your back doing the hard labor. You're holding. Never hold.,riverlands
9111,9606,arya stark,3,26,the climb,"RIVERLANDS, WOODS_1",What?,riverlands
9112,9607,anguy,3,26,the climb,"RIVERLANDS, WOODS_1",Your muscles tense up when you hold. Pull the string back to the center of your chin and release. Never hold.,riverlands
9113,9608,arya stark,3,26,the climb,"RIVERLANDS, WOODS_1",But I have to aim.,riverlands
9114,9609,anguy,3,26,the climb,"RIVERLANDS, WOODS_1",Never aim.,riverlands
9115,9610,arya stark,3,26,the climb,"RIVERLANDS, WOODS_1",Never aim?,riverlands
9116,9611,anguy,3,26,the climb,"RIVERLANDS, WOODS_1",Your eye knows where it wants the arrow to go. Trust your eye.,riverlands
9117,9612,arya stark,3,26,the climb,"RIVERLANDS, WOODS_1",There's someone out there.,riverlands
9118,9613,anguy,3,26,the climb,"RIVERLANDS, WOODS_1",That's about far enough.,riverlands
9119,9614,melisandre,3,26,the climb,"RIVERLANDS, WOODS_1",We come as friends.,riverlands
9120,9615,anguy,3,26,the climb,"RIVERLANDS, WOODS_1","Begging your pardon, m'lady, but we'll be the judge of that.",riverlands
9121,9616,melisandre,3,26,the climb,"RIVERLANDS, WOODS_1",Valar morghulis.,riverlands
9122,9617,thoros,3,26,the climb,"RIVERLANDS, WOODS_1",Valar dohaeris. (speaks Valyrian) I don't see many priestesses of R'hollor in the Riverlands.,riverlands
9123,9618,melisandre,3,26,the climb,"RIVERLANDS, WOODS_1",(speaks Valyrian) You are Thoros of Myr.,riverlands
9124,9619,thoros,3,26,the climb,"RIVERLANDS, WOODS_1",(nods),riverlands
9125,9620,melisandre,3,26,the climb,"RIVERLANDS, WOODS_1",(speaks Valyrian) The High Priest gave you a mission. Turn King Robert away from his idols and towards the Lord of Light. What happened?,riverlands
9126,9621,thoros,3,26,the climb,"RIVERLANDS, WOODS_1",(speaks Valyrian) I failed.,riverlands
9127,9622,melisandre,3,26,the climb,"RIVERLANDS, WOODS_1","(speaks Valyrian) You quit, you mean. The heathen continue to slaughter each other and you continue to get drunk.",riverlands
9128,9623,thoros,3,26,the climb,"RIVERLANDS, WOODS_1","(speaks Valyrian) You worship Him in your way, and I'll worship Him in mine. Do you speak the common tongue?",riverlands
9129,9624,thoros,3,26,the climb,"RIVERLANDS, WOODS_1","My friends here don't speak High Valyrian. Why are you here, my lady?",riverlands
9130,9625,beric dondarrion,3,26,the climb,"RIVERLANDS, CAVERNS OF THE BROTHERHOOD WITHOUT BANNERS_1",Forgive my manners. I don't see many ladies these days.,riverlands
9131,9626,thoros,3,26,the climb,"RIVERLANDS, CAVERNS OF THE BROTHERHOOD WITHOUT BANNERS_1",Lucky for the ladies.,riverlands
9132,9627,melisandre,3,26,the climb,"RIVERLANDS, CAVERNS OF THE BROTHERHOOD WITHOUT BANNERS_1",How many times has the Lord brought him back?,riverlands
9133,9628,thoros,3,26,the climb,"RIVERLANDS, CAVERNS OF THE BROTHERHOOD WITHOUT BANNERS_1",Six.,riverlands
9134,9629,melisandre,3,26,the climb,"RIVERLANDS, CAVERNS OF THE BROTHERHOOD WITHOUT BANNERS_1",(speaks Valerian) That's not possible.,riverlands
9135,9630,thoros,3,26,the climb,"RIVERLANDS, CAVERNS OF THE BROTHERHOOD WITHOUT BANNERS_1",(speaks Valerian) The Lord has smiled upon me.,riverlands
9136,9631,melisandre,3,26,the climb,"RIVERLANDS, CAVERNS OF THE BROTHERHOOD WITHOUT BANNERS_1",(speaks Valerian) You should not have this power.,riverlands
9137,9632,thoros,3,26,the climb,"RIVERLANDS, CAVERNS OF THE BROTHERHOOD WITHOUT BANNERS_1","(speaks Valerian) I have no power. I ask the Lord for His favor, and He responds as He will.",riverlands
9138,9633,thoros,3,26,the climb,"RIVERLANDS, CAVERNS OF THE BROTHERHOOD WITHOUT BANNERS_1","I've always been a terrible priest. Drank too much rum. Fucked all the whores in King's Landing. It's a terrible thing to say, but by the time I came to Westeros, I didn't believe in our Lord. I decided that He, that all the gods, were stories we told the children to make them behave. So I wore the robes and every now and then I'd recite the prayers, but it was just for show. A spectacle for the locals. Until the Mountain drove a lance through this one's heart. I knelt beside his cold body and said the old words. Not because I believed in them, but he was my friend and he was dead. And they were the only words I knew. And for the first time in my life, the Lord replied. Beric's eyes opened and I knew the truth. Our god is the one true god. And all men must serve Him.",riverlands
9139,9634,melisandre,3,26,the climb,"RIVERLANDS, CAVERNS OF THE BROTHERHOOD WITHOUT BANNERS_1",You've been to the other side.,riverlands
9140,9635,beric dondarrion,3,26,the climb,"RIVERLANDS, CAVERNS OF THE BROTHERHOOD WITHOUT BANNERS_1","The other side? There is no other side. I have been to the darkness, my lady. He sent you to us for a reason.",riverlands
9141,9636,melisandre,3,26,the climb,"RIVERLANDS, CAVERNS OF THE BROTHERHOOD WITHOUT BANNERS_1",You have someone He needs.,riverlands
9142,9637,anguy,3,26,the climb,"RIVERLANDS, WOODS_3",Bodkin point. Penetrates plate at two hundred yards. Can you make 'em?,riverlands
9143,9638,gendry,3,26,the climb,"RIVERLANDS, WOODS_3","Yeah, nothing tricky about it. Just need decent steel.",riverlands
9144,9639,anguy,3,26,the climb,"RIVERLANDS, WOODS_3",I'll get you the steel.,riverlands
9145,9641,arya stark,3,26,the climb,"RIVERLANDS, WOODS_3",I don't like that woman.,riverlands
9146,9642,anguy,3,26,the climb,"RIVERLANDS, WOODS_3",That's 'cause you're a girl.,riverlands
9147,9643,gendry,3,26,the climb,"RIVERLANDS, WOODS_3",(laughs),riverlands
9148,9644,arya stark,3,26,the climb,"RIVERLANDS, WOODS_3",What does that have to do with anything?,riverlands
9149,9645,beric dondarrion,3,26,the climb,"RIVERLANDS, WOODS_3","Forgive me, lad.",riverlands
9150,9646,arya stark,3,26,the climb,"RIVERLANDS, WOODS_3",What are you doing? Let go of him.,riverlands
9151,9647,arya stark,3,26,the climb,"RIVERLANDS, WOODS_3",Tell them to stop. Come on. He wants to be one of you. He wants to join the Brotherhood. Stop them!,riverlands
9152,9648,beric dondarrion,3,26,the climb,"RIVERLANDS, WOODS_3",We serve the Lord of Light and the Lord of Light needs this boy.,riverlands
9153,9649,arya stark,3,26,the climb,"RIVERLANDS, WOODS_3",Did the Lord of Light tell you that or did she?,riverlands
9154,9650,arya stark,3,26,the climb,"RIVERLANDS, WOODS_3",You're not doing this for your god. You're doing it for gold.,riverlands
9155,9651,thoros,3,26,the climb,"RIVERLANDS, WOODS_3","We're doing it for both, girl. We can't defend the people without weapons and horses and food. And we can't get weapons and horses and food without gold.",riverlands
9156,9652,gendry,3,26,the climb,"RIVERLANDS, WOODS_3",You told me this was a Brotherhood. You told me I could be one of you.,riverlands
9157,9653,melisandre,3,26,the climb,"RIVERLANDS, WOODS_3",You are more than they can ever be. They're just foot soldiers in the great war. You will make kings rise and fall.,riverlands
9158,9654,arya stark,3,26,the climb,"RIVERLANDS, WOODS_3",You're a witch. You're going to hurt him.,riverlands
9159,9655,melisandre,3,26,the climb,"RIVERLANDS, WOODS_3","I see a darkness in you. And in that darkness, eyes staring back at me- brown eyes, blue eyes, green eyes. Eyes you'll shut forever. We will meet again.",riverlands
9160,9656,ygritte,3,26,the climb,THE WALL_1,"You staring at my ass, Jon Snow?",the wall
9161,9657,tormund,3,26,the climb,THE WALL_1,Look out!,the wall
9162,9658,ygritte,3,26,the climb,THE WALL_1,You all right?,the wall
9163,9659,tormund,3,26,the climb,THE WALL_1,"Just seeing if you can take a hit, lad.",the wall
9164,9660,ramsay bolton,3,26,the climb,"DUNGEON, SOMEWHERE_1",Sorry. Were you sleeping?,
9165,9661,theon greyjoy,3,26,the climb,"DUNGEON, SOMEWHERE_1",Wa-,
9166,9662,ramsay bolton,3,26,the climb,"DUNGEON, SOMEWHERE_1",Wa-? Wa-? Water? You want some water. I wish I had some for you.,
9167,9663,theon greyjoy,3,26,the climb,"DUNGEON, SOMEWHERE_1",(whimpering),
9168,9664,ramsay bolton,3,26,the climb,"DUNGEON, SOMEWHERE_1",So let's play a game. Which body part do you need the least?,
9169,9665,theon greyjoy,3,26,the climb,"DUNGEON, SOMEWHERE_1",Please.,
9170,9666,ramsay bolton,3,26,the climb,"DUNGEON, SOMEWHERE_1",Please is not a body part.,
9171,9667,theon greyjoy,3,26,the climb,"DUNGEON, SOMEWHERE_1","I'll tell you everything, please.",
9172,9668,ramsay bolton,3,26,the climb,"DUNGEON, SOMEWHERE_1","But you've already told me everything. Remember? Your daddy was mean to you. The Starks didn't appreciate you. One good bit, though. The Stark boys, they're still alive. Wouldn't that be a hunt to remember? You failed, but I'm a better hunter than you.",
9173,9669,ramsay bolton,3,26,the climb,"DUNGEON, SOMEWHERE_1","Now how about your little finger? You don't use that for much, do you? No? Good. Let's start with that.",
9174,9670,theon greyjoy,3,26,the climb,"DUNGEON, SOMEWHERE_1",(groans),
9175,9671,ramsay bolton,3,26,the climb,"DUNGEON, SOMEWHERE_1","You've been wondering why you're here. Haven't you? Where you are. Who I am. Why I'm doing this to you. So guess. If you guess right, I'll tell you. By the old gods and the new, I swear it. You win the game if you can figure out who I am and why I'm torturing you and I win the game if you beg me to cut off your finger.",
9176,9672,theon greyjoy,3,26,the climb,"DUNGEON, SOMEWHERE_1","If I win, you'll let me go?",
9177,9673,ramsay bolton,3,26,the climb,"DUNGEON, SOMEWHERE_1","If you think this has a happy ending, you haven't been paying attention.",
9178,9674,theon greyjoy,3,26,the climb,"DUNGEON, SOMEWHERE_1",Please.,
9179,9675,ramsay bolton,3,26,the climb,"DUNGEON, SOMEWHERE_1",You say please again and you'll wish you hadn't. You first. Where are we?,
9180,9676,theon greyjoy,3,26,the climb,"DUNGEON, SOMEWHERE_1",The North.,
9181,9677,ramsay bolton,3,26,the climb,"DUNGEON, SOMEWHERE_1",Too vague.,
9182,9678,theon greyjoy,3,26,the climb,"DUNGEON, SOMEWHERE_1",Deepwood Motte.,
9183,9679,ramsay bolton,3,26,the climb,"DUNGEON, SOMEWHERE_1",Terrible guess.,
9184,9680,ramsay bolton,3,26,the climb,"DUNGEON, SOMEWHERE_1","Now, where?",
9185,9681,theon greyjoy,3,26,the climb,"DUNGEON, SOMEWHERE_1",Last Hearth.,
9186,9682,ramsay bolton,3,26,the climb,"DUNGEON, SOMEWHERE_1",Do I look like a fucking Umber to you?,
9187,9683,theon greyjoy,3,26,the climb,"DUNGEON, SOMEWHERE_1",Karhold!,
9188,9684,ramsay bolton,3,26,the climb,"DUNGEON, SOMEWHERE_1",Karhold? How did you know that? Did you see any banners flying when we came in?,
9189,9685,theon greyjoy,3,26,the climb,"DUNGEON, SOMEWHERE_1",No. It was just a guess.,
9190,9686,ramsay bolton,3,26,the climb,"DUNGEON, SOMEWHERE_1","Very good, Lord Theon. And who am I?",
9191,9687,theon greyjoy,3,26,the climb,"DUNGEON, SOMEWHERE_1",Torrhen Karstark.,
9192,9688,ramsay bolton,3,26,the climb,"DUNGEON, SOMEWHERE_1",He's dead. Strangled by the Kingslayer.,
9193,9689,theon greyjoy,3,26,the climb,"DUNGEON, SOMEWHERE_1",He was your brother. Your father is Lord Rickard Karstark.,
9194,9690,theon greyjoy,3,26,the climb,"DUNGEON, SOMEWHERE_1",You swore to tell me if I-,
9195,9691,ramsay bolton,3,26,the climb,"DUNGEON, SOMEWHERE_1",You're right.,
9196,9692,theon greyjoy,3,26,the climb,"DUNGEON, SOMEWHERE_1",Lord Rickard Karstark is Robb Stark's bannerman. I betrayed Robb. That's why you're torturing me.,
9197,9693,ramsay bolton,3,26,the climb,"DUNGEON, SOMEWHERE_1",Yes. You win.,
9198,9694,ramsay bolton,3,26,the climb,"DUNGEON, SOMEWHERE_1","Of course, you forgot to ask one question. You forgot to ask if I'm a liar.",
9199,9695,theon greyjoy,3,26,the climb,"DUNGEON, SOMEWHERE_1",(screams louder than before),
9200,9696,ramsay bolton,3,26,the climb,"DUNGEON, SOMEWHERE_1",I'm afraid I am.,
9201,9697,ramsay bolton,3,26,the climb,"DUNGEON, SOMEWHERE_1",Everything I told you is a lie.,
9202,9698,theon greyjoy,3,26,the climb,"DUNGEON, SOMEWHERE_1",(screams in desperation),
9203,9699,ramsay bolton,3,26,the climb,"DUNGEON, SOMEWHERE_1","This isn't happening to you for a reason. Well, one reason- I enjoy it.",
9204,9700,theon greyjoy,3,26,the climb,"DUNGEON, SOMEWHERE_1","Please, cut it off! Cut it off! Cut it off!",
9205,9701,ramsay bolton,3,26,the climb,"DUNGEON, SOMEWHERE_1",I win.,
9206,9702,robb stark,3,26,the climb,"RIVERRUN, GREAT HALL_1",Thank you for riding here so quickly. I know travel isn't easy in these times.,riverrun
